	nTconv_1	mTconv_1	nTreg_1	eTreg_1	nTconv_2	mTconv_2	nTreg_2	eTreg_2	nTconv_3	mTconv_3	nTreg_3	eTreg_3
SLC9A3R2	12.2473758351783	7.74799982081135	13.0799532798199	2.10093490369157	13.6744648294723	4.00721103148369	22.3004742818688	1.28803958772779	12.9055466390791	18.2016844227994	9.06688335268369	11.2851101999335
SLC9A4	17.3160965536401	26.8731163147534	15.0103732361814	30.0748752053032	39.2610073620832	21.4701263493468	54.6665108782606	48.6484157864816	19.4499815119705	26.5896858025809	29.9158173930385	44.2104017292574
SLC9A5	11.1228690078972	3.08911859367195	0.538192882122912	0.599259123007494	6.76586504826653	4.9633621351197	6.83051861068995	10.1898118854213	1.45445180281886	19.114842284519	2.84486926632332	8.33668364077924
SLC9A6	73.7257756830372	67.8170683956741	53.2903377882314	87.445897996639	82.4247530912848	84.2668276143933	140.067158120461	135.707174871399	55.5027344089729	475.695762939504	70.9123876521522	148.986880933674
SLC9A7	21.1629278645019	28.7241244052083	36.3630254919029	48.2206681005322	37.2917351575182	35.2138163127865	97.4552976497406	76.5483354862309	36.9759771107391	35.6040641654782	41.4830061481325	60.5595706556883
SLC9A8	89.5973682636785	74.8355622463909	95.6483788513445	78.789988951755	107.826555337594	105.354295201248	210.609804071814	148.848842749441	94.8664080528078	151.361334806983	118.501122691766	151.346728165862
SLC9A9	111.613806824516	183.728800703211	71.4907126934952	145.770672970772	86.3899674204357	138.339857001944	149.358848419603	232.688384762186	81.922172124587	227.854688592668	123.494182111787	142.437112965049
SLC9B1	35.565961193889	38.2966909020644	30.1304021902951	25.0410489405303	63.5549517780801	22.5187656456214	94.9831222326232	46.9177790540983	21.7035134238896	31.6461506979862	50.9564176372905	47.8761746071385
SLC9B2	117.439004099184	176.222526024037	175.845032129372	132.335373596854	98.5625533990145	126.798606201895	218.091039601046	201.378075733513	158.252914714737	213.974562590995	205.659318447256	169.540658912882
SLC9C1	0	0.388036483008733	0	0	0	0.476483101108844	0	0	0	0	0	0
SLC9C2	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1A2	46.7359341533054	32.9525799841583	6.606615539222	4.21605614730939	6.31576506836267	41.3733232180484	109.975886372268	34.0220230988869	18.2860312138497	63.7175641131668	3.32180205945127	4.11319085589039
SLCO1B1	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B3	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B3-SLCO1B7	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2A1	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2B1	0	0	0	0	0	0	0	0	0	0	0	0
SLCO3A1	74.0553871969418	83.9787066470896	103.106143781846	106.197153953619	118.783676455048	167.477452842073	314.262065553758	299.271309086089	65.6692775437526	319.813323562211	80.556609626161	253.449698294922
SLCO4A1	1.61931770649992	2.05188211948269	0.358758270122505	8.03182589498519	1.90029620085317	1.6364931058189	1.95176995833087	2.95995703776285	2.33101331266692	1.63349007455767	1.56779623595211	3.33622776627117
SLCO4C1	1.40652399236296	2.23949180860835	1.60889780779934	2.03374211114287	3.00578413485996	2.73227566583177	4.37755376044289	2.18191989918244	4.85233231212665	2.13780432374408	2.17176396253696	2.66408901499637
SLCO5A1	2.84222662428343	2.76262602984729	2.37814104611175	4.40908136140808	5.10231805372994	5.81891573247938	9.10911769369775	6.90020258073329	2.04040898550439	4.15954165402486	2.9939656879827	4.21484900728032
SLCO6A1	0	0	0	0	0	0	0	0	0	0	0	0
SLF1	30.7246428671312	53.4308773116033	28.7622299168738	63.2065385643498	33.9428484263287	66.9934853601079	76.3945549125936	80.1541248602336	26.0144948079294	83.2489061095835	40.1099825044119	111.392606264915
SLF2	100.684567320343	103.559163059235	119.296877661636	103.812020752058	108.86621854305	103.004997628394	206.874747260767	151.874591973298	128.110116652194	156.572239434835	127.325227490395	174.151830792995
SLFN11	42.116933572526	79.8302952508714	71.6847044543297	141.850354447395	85.3459851648289	144.252908000091	333.740818765681	329.798723894411	54.2358494763925	211.280063648058	149.154819716388	320.978796553354
SLFN12	17.2659340715702	26.0138903363396	23.3605180191423	23.8117095268388	25.008991933624	24.672364051642	30.1592112375899	25.8459856778663	27.5402025786456	39.0711043843891	30.8315888486696	28.019707873835
SLFN12L	160.516096876361	250.990686661665	246.947750205811	204.179862871406	236.945813257578	298.79108958128	406.219214927189	315.932367007668	209.36699004149	365.633062108422	317.82430815491	294.72268970228
SLFN13	138.551859817961	199.838886923066	159.541857589304	136.68379698119	251.454215402685	254.202772248396	321.850554610123	239.0803220982	194.029121919722	368.255717585377	209.863089552439	202.51396658321
SLFN14	3.03413973744558	4.43288567278709	3.30832288491054	4.74369700146467	7.20531766795594	4.36398721780628	8.17525829161261	5.14587427978893	3.89228830860274	4.04860068922382	2.54295693170964	6.18589197036854
SLFN5	327.600020312369	328.194980765316	547.650690568414	485.640966423715	341.522304822619	249.616934377704	570.474170628793	600.958706137721	338.311454908107	328.457626375105	462.750556751356	506.148268887991
SLFNL1	0.586205450358249	1.22810770741914	1.62904703210016	0.23503001534974	0.520398317061622	1.85926813642498	2.40695403253441	0.869320140679244	1.14594701933685	2.11860477680084	2.78171966137129	1.89983428458565
SLIRP	505.504947405593	708.776588411997	627.643854433624	488.218248016033	587.035593755974	534.32657477996	1007.37614054729	700.365443395666	467.674827842586	916.100426188411	430.567688977305	588.985950849592
SLIT1	1.23965985725526	0.975605289611084	1.56253018205425	1.00249032556456	1.52599855641148	0.917587745829472	1.37631959433561	2.56852765416341	0	0.649806492014325	0.884155779624404	0.451177279875316
SLIT2	0	0	0	0	0	0	0	0	0	0	0	0
SLIT3	0	0.358039003789269	0	0.112481545374504	0.124986270388228	0	0.635537550597179	0	0	0.117859126877355	0	0
SLITRK1	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK2	0.733195589482511	0.244354011634628	0.507503039382798	0.482608530797519	0.627223969019574	0.477533530336523	0.580886573622273	0.530653909958168	0.700043380794786	0.84671715088377	1.13685638325928	0.649609106912713
SLITRK3	0	0	0.250300854076006	0	0.355183915540606	0.619694420293637	0.6024869717779	0	0	2.05748775640089	0.30813532966477	0.698933589633437
SLITRK4	0.380728980197012	0.345581868782495	0	0.137793615447013	0.301449092780952	0.806788470893931	0.315076932367341	0.443501200021493	0.423908978636198	1.04614470300384	0.608014206125457	0.315249297785171
SLITRK5	2.84353004869533	3.23061943019373	2.77488992416706	3.11815751579179	4.44583960386311	4.16743930415688	9.48681608430472	6.68736844835158	2.74680866410452	5.93706127428573	3.93523200839624	4.88028032668736
SLITRK6	0	0	0	0	0	0	0	0	0	0	0	0
SLK	156.778340249949	242.087031226881	121.564175783318	96.7621460094376	90.8482403933234	173.240326074397	360.429390953718	273.145810760957	147.241329829226	545.558407577503	214.358840724271	207.565700730736
SLMAP	129.295455852329	175.074004356031	187.983197794722	210.867956994192	218.783237086875	162.182676083904	373.727108165027	273.729892570386	252.377187608783	234.785988588208	250.71299536497	229.569897614833
SLN	0	0	0	0	0	0	0	0	0	0	0	0
SLPI	0	0	0	0	0	0	0	0	0	0	0	0
SLTM	479.031390994896	502.975587958232	644.088328737717	798.837342530819	556.732356514174	667.831104364487	1113.43313693272	1160.17436636654	476.959509436848	858.759641731101	926.177131045561	921.397360048023
SLU7	469.004224425296	525.19833142177	786.640762049616	594.151610494288	427.660462173983	624.408158427091	965.812864511288	823.234057108683	458.5309756347	631.184446886317	842.906754002839	612.444325940444
SLURP1	0	0	0	0	0	0	0	0	0	0	0	0
SLURP2	0	0	0	0	0	0	0	0	0	0	0	0
SLX1A	0	62.8048604960265	0	60.1268206530112	0	0	0	94.0620151140831	48.9959979905653	0	0	57.8629998770045
SLX1B	338.04811553586	230.107521538326	232.719169091578	133.425852317635	238.252613578865	249.130560434987	363.462625223355	278.902720108684	199.954032749018	423.228619414462	225.072579939689	366.587300963387
SLX4	34.0680426303866	21.315685140987	21.9236985812115	16.5984230377212	31.1542961995858	26.7376591750669	50.9139242608068	32.6925565035069	33.0282955362621	35.4641723395692	28.5631998595264	25.2539955965611
SLX4IP	18.3181976329323	30.2018002315591	26.0912926812939	17.8209546626318	32.1977289140202	26.1924359852988	45.3526161576711	36.2169631679968	35.6753944522936	51.146499328301	40.2171631203248	41.1302513260627
SMAD1	2.62258025308984	20.4404568709314	0	5.63257252884428	1.79036220663907	2.44663454680758	0.793962355306992	2.7272602771936	1.09648006641639	6.6721654103382	0	7.02568162922514
SMAD2	770.316677956912	655.766188493656	706.980393247004	674.290914763111	731.415987841903	520.009602561222	1074.43283677173	801.024669593565	697.245394585851	989.572519764481	711.84583908099	793.250347815615
SMAD3	210.713151956144	560.361071133948	419.274545807901	316.386664750684	248.893877320926	430.80325335346	1025.1754989127	691.967956726423	249.992519664641	1030.88502959689	554.717993440867	489.509014436127
SMAD4	187.986747151778	152.99889212295	349.425673128674	205.523305126463	384.62989431327	261.862266880481	564.01575662779	291.838449492332	298.252748141747	378.450281688689	263.227417975962	288.424655402232
SMAD5	5.72732429704542	105.682471903782	10.126250085371	30.9398035291338	88.2670369201759	83.7154951282371	139.323237781793	116.128225076438	8.07711587619994	96.468248802081	33.8538390199059	45.9932528198111
SMAD6	0	0	0	0	0	0	3.33848925803988	0	2.90498700449001	0	0	0
SMAD7	67.3460164892784	52.4749394601859	17.2578106136459	78.0544665181905	124.200804321312	147.973637569168	101.881803558709	181.259103533281	69.4056122162017	137.407230592174	39.3236983940804	166.000172837795
SMAD9	5.7400488165517	2.48130421564002	6.09733723778627	4.19842041744188	4.85504169933037	5.90774002797189	8.93305803505298	7.19823063642542	7.5408873763445	8.81893040115255	5.06861414154489	5.9976390418873
SMAGP	59.8108812485031	27.6455895832645	42.0824649155584	20.0471925851006	71.633739379757	47.3860305378838	75.3599155373507	33.8108286747669	35.0825107744996	44.0545398431717	29.7512094664734	49.8043214064742
SMAP1	186.319964148378	253.61012108798	228.774381474527	237.528540007692	201.341624587983	224.18867305039	304.275262624121	343.127513506632	201.770559839323	421.487206011514	271.14391580672	268.945723754708
SMAP2	1566.19266979371	989.437050921959	1645.30696791385	1056.72891350907	1206.73667041603	887.305551882262	1749.20105676104	1287.15982663397	1417.56390717021	1844.49762850718	1496.98654304588	1312.92195941202
SMARCA1	4.54793168735032	0.762165043833896	8.95595295852488	0.561903139854732	6.83291765787505	0.306397600563122	6.68689237663144	0.676011831544811	7.93116406159298	1.71159283003643	8.84734140083997	0.65834882958047
SMARCA2	2469.72474282761	1069.40514913828	1326.27476862094	1746.43591293613	1805.9478898002	2504.27493469353	2426.95082763571	3049.04224581387	2640.64989105815	1842.73204765804	6056.21632109786	1577.11951046432
SMARCA4	428.739663425156	269.470508290813	333.744084405666	267.605292938455	429.050174519649	395.80629605387	646.366348864769	403.500738557066	345.872888082357	504.906325263078	326.803129485672	385.235679844574
SMARCA5	168.087379560481	243.059244074296	375.698319924063	251.841911783658	249.141977987084	278.728118225332	526.330612137369	387.469922448307	202.552309689406	365.016212422794	352.623071676228	317.181212608651
SMARCAD1	83.3478224591877	85.1232141069677	100.886222966202	65.3590902383853	101.895005414518	82.1764902581806	146.952327708126	108.328700125478	86.5554178073581	115.107819940683	131.937754339476	80.4004594002846
SMARCAL1	95.1336053798623	62.8291639082814	91.9947564017502	65.5590969515497	77.168022554703	75.4204824099722	182.487333112595	137.502637691495	101.396288873224	96.106567288731	89.459539028771	75.4309937799068
SMARCB1	328.451840428527	213.964350825935	250.144165009059	191.494230911387	192.865510132111	183.421976913043	319.174875867403	257.240312679839	156.731039417697	235.145074143598	160.291405825418	224.857015249662
SMARCC1	249.512031562889	273.141588889516	328.484038419759	304.812042412727	274.29657257164	236.946430140731	453.887853350083	338.977394169439	274.290421470262	410.576697786739	361.153990639051	376.244563677087
SMARCC2	386.580233054725	274.998400128679	378.677964135261	255.852344585261	357.201049346651	297.114335624023	638.216118146947	425.451193979425	389.316585159975	507.38845639645	437.949101199113	378.319201137306
SMARCD1	431.20202571712	323.208374350661	394.661447265759	279.639569233859	365.437091589431	381.063219319782	553.385800201701	500.416067628879	357.331115058655	645.15809326181	347.202934952166	470.998805162505
SMARCD2	324.201721861508	261.26072182081	268.644492628942	308.192254301034	392.736279185696	330.970115014097	583.894806580001	385.081948831988	260.998383882127	501.44265847177	221.833516124785	408.373040211809
SMARCD3	53.9814381656025	28.9691219991244	15.0691898870727	8.59652494323355	30.696640028562	37.5356430604783	46.018893241449	27.5272095801981	42.1861689893069	47.3256050022749	33.0035776156255	22.711373026546
SMARCE1	448.886991379328	465.712086597706	518.431419436012	513.32995568289	438.738035847153	413.493994823022	558.653736818154	488.646817839389	453.575091753327	738.933358527885	540.769849993046	539.8568733254
SMC1A	112.087014411997	92.340029473935	89.2818675047819	119.240827626389	157.869122585725	77.617644216923	293.694310870322	152.772655756642	131.013374369781	147.335162140338	103.083729090542	118.266677256005
SMC1B	0	0	0	0.612039236818614	0.338877998567039	0.670594018950032	0.694456083438698	0	0	0	0.744603327386574	0
SMC2	15.1029077126169	22.6106926811527	25.9909681845274	19.3695570359699	25.2813239308508	15.9323811090986	31.6304675362813	19.4368003835951	16.0346492261883	20.6476170966971	36.6556786767708	31.5118201945155
SMC3	192.70914413244	262.447607537694	286.178156774838	245.75890021438	158.56200813826	223.994688184057	274.834773449174	295.259111371933	214.852119842629	393.421606100297	323.834290800695	265.068889191084
SMC4	85.0503528449741	223.965684928493	102.377376518341	229.561160628372	40.9955653799854	177.925887494248	111.678050270696	292.619624234829	67.5552752300708	290.914671517392	116.835199326954	253.680149604907
SMC5	179.229438589175	267.418746161247	338.559183148781	298.294324991667	185.843249780616	286.320906399743	395.388473280311	357.015523405718	175.319284549701	335.037365140104	343.907853963419	276.992880095853
SMC6	86.9310394090407	165.832708203326	135.803541614522	215.471312629366	66.1240224125316	121.83773988662	186.203074309243	305.958828210335	61.8539939135623	154.785917276922	105.031189334907	249.695682129387
SMCHD1	965.973522849462	1419.085415338	1708.76082519517	1731.06493504281	1005.15553174271	1404.84904073708	2233.61729775853	2251.77293357765	1028.89661783105	2005.56329986402	1887.15850266556	1913.7852282562
SMCO1	0.603640365016447	0	0.617003421885396	0	1.5118221114808	1.48550861034928	1.55270752650858	0.826705452448233	0	1.43408887734075	0	0.807482340731477
SMCO2	0	1.09123193678429	0	0	0	0	0	0	0	0	0	1.40670284699386
SMCO3	0	0	0	0	0	0	0	0	0	0	0	0
SMCO4	0	11.7651640643137	0	1.53798123020964	0	8.45895530868715	17.7883546367457	9.2167203699898	1.49817939272096	15.1377819798902	3.19855814596804	2.32235888086458
SMCP	0	0	0	0	0	0	0	0	0	0	0	0
SMCR8	520.236314634857	264.487577930883	381.967180762327	197.129864050011	384.354522666433	308.065900665955	609.651646578416	395.016577795433	423.33895893551	649.487268249946	421.785786099137	442.255200539081
SMDT1	2597.14882966463	2064.46397855397	1612.51664620809	1320.97989393549	1522.03190812334	1467.91487877712	2439.65429097533	1364.93317486766	874.03132942166	1315.01598857637	922.576735000768	875.740159159293
SMG1	1666.61079651595	1807.52437725247	2112.68961747893	2111.64416756594	2474.27084956571	1772.36521884828	4390.06368684122	3344.48252279051	1723.28101473222	2894.15909025471	2058.70870645684	3284.74498199858
SMG5	199.415572456283	134.415726450848	138.213959143834	126.920278072675	174.161618733473	163.765143513685	288.295458770823	202.720668858275	135.464325170493	220.915258109507	136.46750207048	193.594338207125
SMG6	195.093494537573	107.778553945373	177.235417369231	134.067298224097	206.43708196364	126.746799032386	314.677620447637	206.49946074883	150.939769749759	221.676611729095	151.854455109705	217.386802716483
SMG7	319.700545685487	225.200664785697	289.781040015882	229.200926857264	314.918484300745	263.18834554437	488.761479511814	349.658604462702	302.084689011186	412.325727756697	299.137563452522	310.193978781341
SMG8	136.752721163388	94.0295638607951	113.062623338017	77.322666447872	119.508152038413	58.9461218365605	121.788914332111	88.6510221665808	80.9108851437558	141.462749443474	76.2497861316676	94.6235992038635
SMG9	73.659804340526	76.403143245006	120.499495653234	44.3095562222499	94.6025339512586	68.5974067564349	167.228838117342	64.2862425729703	82.6424902258815	79.7644452996918	75.5535055359668	54.77425802987
